"";"ED";"ES"
"Lasiurus salinae";5,41998745028205e-05;1,70401661659729e-06
"Lasiurus seminolus";5,53214873953113e-05;1,51502764489411e-05
"Lasiurus atratus";5,41998745028205e-05;3,40803323319458e-06
"Lasiurus insularis";5,41998745028205e-05;6,81606646638916e-06
"Lasiurus xanthinus";5,41998745028205e-05;1,36321329327783e-05
"Lasiurus ega";5,54979603663279e-05;4,67072089161818e-05
"Lasiurus intermedius";5,51004397658219e-05;2,31648547857486e-05
"Pipistrellus nathusii";5,55925312276964e-05;1,35887530456689e-05
"Pipistrellus nanulus";6,98769226236564e-05;7,13027014815467e-06
"Pipistrellus maderensis";5,54334767697369e-05;3,0351061178548e-06
"Pipistrellus pipistrellus";5,62468345311119e-05;2,4735141978145e-05
"Pipistrellus kuhlii";5,59148563419087e-05;2,45710223365091e-05
"Pipistrellus minahassae";5,53914904681441e-05;1,36290844921457e-05
"Pipistrellus papuanus";5,52049904482469e-05;8,78169534817978e-07
"Pipistrellus permixtus";5,99470322579326e-05;9,21122500118079e-05
"Pipistrellus javanicus";5,60274564790476e-05;1,45288671110581e-05
"Pipistrellus angulatus";6,66899845337496e-05;5,70208410978802e-05
"Pipistrellus pygmaeus";5,52049904482469e-05;1,75633906963596e-06
"Pipistrellus paterculus";5,56524429546525e-05;7,10722698836778e-06
"Pipistrellus inexspectatus";5,54334767697369e-05;6,07021223570959e-06
"Pipistrellus hesperus";6,53697027692163e-05;3,14267675764842e-05
"Pipistrellus hesperidus";5,52049904482469e-05;3,51267813927191e-06
"Pipistrellus endoi";5,56524429546525e-05;1,42144539767356e-05
"Pipistrellus deserti";5,54334767697369e-05;1,21404244714192e-05
"Pipistrellus coromandra";5,63806536056592e-05;4,69095366271059e-06
"Pipistrellus ceylonicus";5,56185172574742e-05;7,85153578761198e-06
"Pipistrellus aero";5,54334767697369e-05;2,42808489428384e-05
"Pipistrellus adamsi";5,78223992529321e-05;1,27118640712302e-05
"Pipistrellus abramus";5,70555150242e-05;2,48891337842531e-05
"Pipistrellus rusticus";5,6692184918311e-05;7,39054579812036e-06
"Pipistrellus collinus";5,49315043616057e-05;2,12608253025659e-06
"Pipistrellus sturdeei";5,52049904482469e-05;7,02535627854382e-06
"Pipistrellus rueppellii";5,77253021682863e-05;5,02759777149504e-05
"Pipistrellus stenopterus";5,65402346193237e-05;1,44833731801575e-05
"Pipistrellus westralis";6,64723265653563e-05;4,75866460384086e-05
"Pipistrellus wattsi";5,52049904482469e-05;1,40507125570876e-05
"Pipistrellus tenuis";5,62379854022678e-05;7,82415723745782e-06
"Pipistrellus subflavus";5,51116434102695e-05;8,2708062943791e-07
"Scotozous dormeri";5,49343341161498e-05;7,38550069034817e-06
"Glischropus javanus";5,5811032843553e-05;2,45720234750298e-05
"Glischropus tylopus";5,80055576758849e-05;1,29880931948202e-05
"Nyctalus lasiopterus";5,588934616168e-05;1,45183838186349e-05
"Nyctalus plancyi";5,53825980066267e-05;3,66066012506472e-06
"Nyctalus noctula";5,46259017601845e-05;1,26408694998189e-05
"Nyctalus aviator";5,48336171410903e-05;2,01881012611504e-06
"Nyctalus leisleri";5,62042477309206e-05;1,23244593069693e-05
"Nyctalus furvus";5,53825980066267e-05;3,66066012506472e-06
"Nyctalus azoreum";5,48336171410903e-05;2,01881012611504e-06
"Nyctalus montanus";5,48336171410903e-05;4,03762025223009e-06
"Barbastella barbastellus";5,52927489633352e-05;2,59222937503673e-05
"Barbastella leucomelas";5,49099205908755e-05;1,40717456316468e-05
"Corynorhinus townsendii";5,31906388654123e-05;8,9756198099847e-06
"Corynorhinus rafinesquii";5,51435430842248e-05;7,754778260957e-06
"Corynorhinus mexicanus";5,5618706177842e-05;1,66779660268725e-05
"Euderma maculatum";5,65878621179672e-05;1,34319101424212e-05
"Idionycteris phyllotis";5,62405181663492e-05;4,60682485982196e-05
"Otonycteris hemprichii";5,49749198643767e-05;2,75115985842568e-05
"Plecotus teneriffae";5,49792891742828e-05;7,56906911827965e-06
"Plecotus austriacus";5,5078087951827e-05;3,39718826141723e-06
"Plecotus balensis";5,40993212068904e-05;3,24254102992369e-06
"Plecotus auritus";5,6496632851735e-05;2,80504306326388e-05
"Plecotus kolombatovici";5,40993212068904e-05;3,24254102992369e-06
"Plecotus sardus";5,40993212068904e-05;6,48508205984738e-06
"Plecotus taivanus";5,77305641791547e-05;2,84514073718058e-05
"Plecotus alpinus";5,40993212068904e-05;1,29701641196948e-05
"Neoromicia somalicus";6,27594697682105e-05;3,00795407716909e-05
"Neoromicia tenuipinnis";5,64069146900996e-05;1,37238185846957e-05
"Neoromicia capensis";5,66142293727841e-05;2,49049787701002e-05
"Neoromicia flavescens";5,39430741885153e-05;4,83889221349764e-06
"Neoromicia guineensis";5,56095453535444e-05;4,76421404710671e-06
"Neoromicia helios";6,18205191952664e-05;1,56633893162039e-05
"Neoromicia melckorum";5,56095453535444e-05;4,76421404710671e-06
"Neoromicia nanus";6,89676318164513e-05;0,000101029581067544
"Neoromicia brunneus";5,39649834371183e-05;4,19065665509126e-07
"Neoromicia zuluensis";6,10832155356111e-05;4,8703618151798e-05
"Neoromicia rendalli";5,78341569716345e-05;2,40798063851818e-05
"Chalinolobus dwyeri";5,55015048275093e-05;2,8696728245546e-05
"Chalinolobus picatus";5,68455127520797e-05;1,05119417318081e-05
"Chalinolobus tuberculatus";5,55019602684652e-05;1,42257036859029e-05
"Chalinolobus nigrogriseus";5,42497305347402e-05;2,22973049998538e-06
"Chalinolobus neocaledonicus";5,4860085000116e-05;2,405021331705e-06
"Chalinolobus morio";5,4728992331086e-05;4,63082953413934e-06
"Chalinolobus gouldii";5,5160869022525e-05;1,36491564860073e-05
"Eudiscopus denticulus";5,39649834371183e-05;8,38131331018252e-07
"Falsistrellus petersi";5,69088861918747e-05;2,46965022268308e-05
"Falsistrellus mordax";5,45816527961278e-05;8,30132547930559e-06
"Falsistrellus tasmaniensis";5,73248953890764e-05;2,78060063576008e-05
"Falsistrellus affinis";5,45816527961278e-05;8,30132547930559e-06
"Falsistrellus mackenziei";5,46736831374738e-05;4,59709083645464e-05
"Glauconycteris humeralis";5,48584408908611e-05;7,32030146174588e-06
"Glauconycteris alboguttata";5,50909233986547e-05;7,23597855846902e-06
"Glauconycteris argentata";5,41071838162821e-05;7,11113566035732e-06
"Glauconycteris beatrix";5,44621681058445e-05;1,3389146186266e-05
"Glauconycteris curryae";5,49648741066966e-05;4,10481671624167e-06
"Glauconycteris gleni";5,50296644951846e-05;8,53405464145462e-06
"Glauconycteris kenyacola";5,56958573450007e-05;1,33473291982159e-05
"Glauconycteris machadoi";5,49648741066966e-05;4,10481671624167e-06
"Glauconycteris poensis";5,46540454982038e-05;6,77357855762419e-06
"Glauconycteris superba";5,50909233986547e-05;7,23597855846902e-06
"Glauconycteris variegata";5,43822068210258e-05;7,65636009365728e-06
"Glauconycteris egeria";5,50909233986547e-05;1,4471957116938e-05
"Histiotus velatus";5,46486778739698e-05;7,65678998927193e-06
"Histiotus alienus";5,27936234170833e-05;1,25944180521471e-06
"Histiotus humboldti";5,45110949790733e-05;1,86668186955072e-06
"Histiotus laephotis";5,45110949790733e-05;3,73336373910143e-06
"Histiotus magellanicus";5,45110949790733e-05;7,46672747820287e-06
"Histiotus macrotus";5,38806408847911e-05;3,79887055221125e-06
"Histiotus montanus";5,27936234170833e-05;2,51888361042942e-06
"Hypsugo kitcheneri";5,39649834371183e-05;1,6762626620365e-06
"Hypsugo bodenheimeri";8,34315707113818e-05;0,000191741028866411
"Hypsugo vordermanni";5,51102593595824e-05;3,5904010238582e-07
"Hypsugo savii";5,61457607468463e-05;1,18866110382983e-05
"Hypsugo pulveratus";5,77902496877555e-05;2,8745386688884e-05
"Hypsugo musciculus";5,51102593595824e-05;3,5904010238582e-07
"Hypsugo alaschanicus";5,51102593595824e-05;7,1808020477164e-07
"Hypsugo lophurus";5,39649834371183e-05;3,35252532407301e-06
"Hypsugo joffrei";5,51102593595824e-05;1,43616040954328e-06
"Hypsugo imbricatus";5,67138551343457e-05;2,37732220765966e-05
"Hypsugo eisentrauti";5,62546453735587e-05;1,27594387422287e-05
"Hypsugo cadornae";5,56669063085048e-05;2,70646215449808e-05
"Hypsugo ariel";5,51102593595824e-05;2,87232081908656e-06
"Hypsugo arabicus";6,51995079780568e-05;4,73498100922313e-05
"Hypsugo anthonyi";5,65361416127968e-05;2,30834156528103e-05
"Hypsugo anchietae";5,39649834371183e-05;6,70505064814602e-06
"Hypsugo macrotis";5,39649834371183e-05;1,3410101296292e-05
"Hypsugo crassulus";5,71248522739558e-05;2,55188774844573e-05
"Ia io";5,70209878853797e-05;9,31480859462428e-06
"Laephotis angolensis";5,43831788530875e-05;3,44227659613127e-06
"Laephotis botswanae";5,51106820776457e-05;6,67366459910797e-06
"Laephotis namibensis";5,43831788530875e-05;6,88455319226253e-06
"Laephotis wintoni";5,46284425471109e-05;2,44628408671006e-05
"Mimetillus moloneyi";5,42497305347402e-05;4,45946099997076e-06
"Philetor brachypterus";5,55904152999969e-05;1,54917616659153e-05
"Tylonycteris robustula";5,47866468897605e-05;1,39727101525677e-05
"Tylonycteris pachypus";6,1531835054039e-05;8,61170213468161e-06
"Vespadelus caurinus";6,44038667029643e-05;2,4020885775578e-05
"Vespadelus darlingtoni";5,51794253556452e-05;4,73782466447099e-05
"Vespadelus douglasorum";5,47047815001059e-05;1,41083861407071e-06
"Vespadelus finlaysoni";5,61954389910606e-05;4,29555840592351e-06
"Vespadelus pumilus";5,68057077709229e-05;1,43132208862846e-05
"Vespadelus regulus";5,57192112198135e-05;9,03590570275513e-06
"Vespadelus troughtoni";5,61954389910606e-05;8,59111681184701e-06
"Vespadelus vulturnus";6,47121336400347e-05;5,170172999772e-05
"Vespadelus baverstocki";5,68798041843432e-05;9,07848844446705e-06
"Vespertilio murinus";5,51230408040367e-05;1,39986275667639e-05
"Vespertilio sinensis";5,56136709335423e-05;7,51331353215179e-06
"Antrozous pallidus";5,58779423742465e-05;4,08293384410356e-06
"Bauerus dubiaquercus";5,62852951143679e-05;1,46131045702627e-05
"Cistugo seabrae";5,53323595956085e-05;7,92213953960535e-06
"Cistugo lesueuri";5,48848858619023e-05;3,24053286647953e-06
"Lasionycteris noctivagans";5,39343092710013e-05;9,13683766992018e-06
"Myotis nigricans";5,78194714566605e-05;2,44920936787061e-05
"Myotis nesopolus";5,95610944327443e-05;2,85169712683884e-05
"Myotis nattereri";5,61544274955392e-05;1,34475864377757e-05
"Myotis mystacinus";5,47047815001059e-05;2,82167722814141e-06
"Myotis macropus";5,32674146927573e-05;4,57086043916841e-13
"Myotis nipalensis";5,32674146927573e-05;9,14172087833683e-13
"Myotis occultus";5,47952056973293e-05;8,91892199994153e-06
"Myotis myotis";5,63282232712743e-05;2,54611991817381e-05
"Myotis muricola";6,1086881368036e-05;4,87072839842228e-05
"Myotis morrisi";5,45895905858932e-05;7,83449174633755e-06
"Myotis montivagus";5,46443881091298e-05;4,04189968223441e-06
"Myotis moluccarum";5,32674146927573e-05;1,82834417566737e-12
"Myotis melanorhinus";5,32674146927573e-05;3,65668835133473e-12
"Myotis keenii";5,68736009851198e-05;2,36159314827391e-05
"Myotis grisescens";5,45332122765862e-05;5,49228892893521e-06
"Myotis hajastanicus";5,32674146927573e-05;7,31337670266946e-12
"Myotis hasseltii";5,45011059827675e-05;4,63082953413934e-06
"Myotis hermani";5,32674146927573e-05;1,46267534053389e-11
"Myotis horsfieldii";5,64466253447145e-05;2,31889558423338e-05
"Myotis hosonoi";5,32674146927573e-05;2,92535068106779e-11
"Myotis ikonnikovi";5,61125270449915e-05;1,42144539767356e-05
"Myotis martiniquensis";5,50699824533839e-05;3,07150293437873e-06
"Myotis keaysi";5,53102246480919e-05;1,81610838888226e-06
"Myotis macrotarsus";5,51842906094612e-05;1,17422465626106e-05
"Myotis laniger";5,32674146927573e-05;5,85070136213557e-11
"Myotis leibii";5,58921325952129e-05;5,74464163817312e-06
"Myotis levis";5,498801889976e-05;3,66015073087294e-06
"Myotis longipes";5,50786874354722e-05;1,29621314659181e-05
"Myotis lucifugus";5,42394445138859e-05;6,89220664286472e-06
"Myotis macrodactylus";5,51106820776457e-05;1,33473291982159e-05
"Myotis ozensis";5,32674146927573e-05;1,17014027242711e-10
"Myotis insularum";5,57791144790493e-05;2,2795420564421e-05
"Myotis ridleyi";5,65120960675634e-05;7,65740675784058e-06
"Myotis oxygnathus";5,53085439776984e-05;7,68425110340649e-06
"Myotis sodalis";5,46540454982038e-05;6,77357855762419e-06
"Myotis simus";5,55812029408187e-05;7,83556766130212e-06
"Myotis siligorensis";8,34315707113818e-05;0,000191741028866411
"Myotis pruinosus";5,50786874354722e-05;1,29621314659181e-05
"Myotis thysanodes";5,51975825031525e-05;7,75814786909494e-06
"Myotis ricketti";5,32674146927573e-05;2,34028054485423e-10
"Myotis tricolor";5,39880444298376e-05;1,31755122397351e-05
"Myotis riparius";5,6758874808444e-05;1,48358091010493e-05
"Myotis sicarius";5,75210141358611e-05;1,59591299021569e-05
"Myotis septentrionalis";5,32674146927573e-05;4,68056108970846e-10
"Myotis scotti";5,54585691137613e-05;1,42586721335041e-05
"Myotis schaubi";5,41376843721769e-05;3,81426769214946e-06
"Myotis ruber";5,445622490511e-05;2,82167722814141e-06
"Myotis punicus";5,32674146927573e-05;9,36112217941691e-10
"Myotis dominicensis";5,50699824533839e-05;6,14300586875745e-06
"Myotis oxyotus";5,498801889976e-05;7,32030146174588e-06
"Myotis rosseti";6,46303468583459e-05;2,92496822794353e-05
"Myotis peninsularis";5,48848858619023e-05;3,24053286647953e-06
"Myotis pequinius";5,43174601167515e-05;7,04292956535697e-06
"Myotis planiceps";5,68814908898153e-05;2,74476371693915e-05
"Myotis stalkeri";5,43567954214403e-05;7,34136421934016e-06
"Myotis yumanensis";5,68057077709229e-05;1,43132208862846e-05
"Myotis oreias";5,47624558402356e-05;4,04189968223441e-06
"Myotis yesoensis";5,32674146927573e-05;1,87222443588338e-09
"Myotis yanbarensis";5,32674146927573e-05;3,74444887176677e-09
"Myotis welwitschii";5,63244256655709e-05;2,51503411071303e-05
"Myotis volans";5,81247690718864e-05;5,41170598552497e-05
"Myotis vivesi";5,42978507111491e-05;1,25128078587944e-05
"Myotis velifer";5,41507866792998e-05;7,79379436721826e-06
"Myotis goudoti";5,62957590518367e-05;7,41790455052467e-06
"Myotis annectans";5,4163029936823e-05;7,59444592459163e-07
"Myotis bombinus";5,41376843721769e-05;3,81426769214946e-06
"Myotis bocagii";5,64606731018418e-05;2,72187977323721e-05
"Myotis blythii";5,68415639161556e-05;2,74435077529102e-05
"Myotis bechsteinii";5,41825886897337e-05;3,81403903381967e-06
"Myotis austroriparius";5,56106980596489e-05;1,42594570004539e-05
"Myotis australis";5,61125270449915e-05;1,42144539767356e-05
"Myotis auriculus";5,52604466117249e-05;7,18752124930325e-06
"Myotis brandtii";5,53102246480919e-05;3,63221677776452e-06
"Myotis atacamensis";5,60149737492398e-05;8,50433012102635e-06
"Myotis albescens";5,53102246480919e-05;7,26443355552904e-06
"Myotis annamiticus";5,32674146927573e-05;7,48889774353353e-09
"Myotis anjouanensis";5,32674146927573e-05;1,49777954870671e-08
"Myotis altarium";5,38806408847911e-05;7,5977411044225e-06
"Myotis alcathoe";5,32674146927573e-05;2,99555909741341e-08
"Myotis gomantongensis";5,32674146927573e-05;5,99111819482682e-08
"Myotis aelleni";5,48848858619023e-05;6,48106573295906e-06
"Myotis emarginatus";5,46134248537177e-05;1,37844132857294e-05
"Myotis abei";5,32674146927573e-05;1,19822363896536e-07
"Myotis ater";5,32674146927573e-05;2,39644727793073e-07
"Myotis evotis";5,48601099646257e-05;6,97041526128975e-06
"Myotis bucharensis";5,32674146927573e-05;4,79289455586146e-07
"Myotis frater";5,40993212068904e-05;6,48508205984738e-06
"Myotis fortidens";5,86281927113409e-05;1,38072157888649e-05
"Myotis formosus";5,37620718483538e-05;1,25594676531307e-05
"Myotis findleyi";5,50699824533839e-05;1,22860117375149e-05
"Myotis adversus";5,42311374767892e-05;2,74614446446761e-06
"Myotis fimbriatus";5,32674146927573e-05;9,58578911172292e-07
"Myotis elegans";6,08232118239255e-05;4,84436144401123e-05
"Myotis davidii";5,32674146927573e-05;1,91715782234458e-06
"Myotis chiloensis";5,49315043616057e-05;4,25216506051318e-06
"Myotis californicus";5,63806536056592e-05;4,69095366271059e-06
"Myotis capaccinii";5,53914904681441e-05;1,36290844921457e-05
"Myotis daubentonii";5,39743959297622e-05;3,68049411481967e-06
"Myotis chinensis";5,47810737952496e-05;1,45020376329116e-05
"Myotis ciliolabrum";5,67303275218706e-05;1,6246129593073e-05
"Myotis cobanensis";5,48848858619023e-05;1,29621314659181e-05
"Myotis csorbai";5,32674146927573e-05;3,83431564468917e-06
"Myotis dasycneme";5,60686852098825e-05;2,55836765053115e-05
"Miniopterus shortridgei";5,42900835433175e-05;2,21848889196615e-06
"Miniopterus majori";5,4002289059369e-05;1,95862293658439e-06
"Miniopterus inflatus";5,51347314027422e-05;1,32502220251594e-05
"Miniopterus gleni";5,4002289059369e-05;3,91724587316878e-06
"Miniopterus fuscus";5,43998048244979e-05;2,47232833765333e-06
"Miniopterus fraterculus";5,5078087951827e-05;6,79437652283447e-06
"Miniopterus australis";5,56271093511382e-05;2,46486705840603e-05
"Miniopterus manavi";5,37620718483538e-05;2,51189353062614e-05
"Miniopterus africanus";5,42900835433175e-05;4,4369777839323e-06
"Miniopterus magnater";5,61406259391011e-05;1,35404087863983e-05
"Miniopterus medius";5,50646490248499e-05;8,15559055535965e-06
"Miniopterus minor";5,41191659348397e-05;2,51189353062614e-05
"Miniopterus natalensis";5,30715433112651e-05;2,51888361042942e-06
"Miniopterus paululus";5,42900835433175e-05;8,87395556786459e-06
"Miniopterus pusillus";5,64909336761938e-05;2,70505799560685e-05
"Miniopterus robustior";5,75037596859515e-05;4,60335367605502e-05
"Miniopterus schreibersii";5,66563752157276e-05;1,68797327987675e-05
"Miniopterus tristis";5,68767034455189e-05;1,36284795721357e-05
"Minopterus macrocneme";5,49330375774366e-05;5,20270116313995e-06
"Harpiocephalus harpia";5,59266814363562e-05;3,75709869085457e-06
"Harpiocephalus mordax";5,59266814363562e-05;3,75709869085457e-06
"Murina tenebrosa";5,53580830886553e-05;6,3904835156589e-06
"Murina aenea";6,18985055108147e-05;9,89492671683686e-05
"Murina tubinaris";5,84787116478284e-05;2,89135807925737e-05
"Murina suilla";6,25238267548492e-05;1,65998494404917e-05
"Murina silvatica";5,53233508811344e-05;6,14275558412729e-06
"Murina ryukyuana";5,53233508811344e-05;6,14275558412729e-06
"Murina rozendaali";5,6692184918311e-05;1,47810915962407e-05
"Murina puta";5,63221096085202e-05;1,53834561606014e-05
"Murina leucogaster";5,40993212068904e-05;1,29701641196948e-05
"Murina huttoni";5,44396929346578e-05;2,60542574958036e-05
"Murina hilgendorfi";5,53233508811344e-05;1,22855111682546e-05
"Murina fusca";5,74961312517938e-05;4,85616978856767e-05
"Murina florium";5,78194714566605e-05;2,44920936787061e-05
"Murina aurata";5,53580830886553e-05;6,3904835156589e-06
"Murina ussuriensis";5,53580830886553e-05;1,27809670313178e-05
"Murina cyclotis";5,55222657021241e-05;2,77878462423832e-05
"Murina grisea";5,70854160082195e-05;4,55848227951049e-05
"Kerivoula lenis";5,57620350606463e-05;4,06118928451152e-06
"Kerivoula agnella";5,49062331657986e-05;1,23651835690696e-06
"Kerivoula argentata";5,36348464426516e-05;1,48835016684403e-05
"Kerivoula cuprosa";5,49062331657986e-05;1,23651835690696e-06
"Kerivoula eriophora";5,49062331657986e-05;2,47303671381392e-06
"Kerivoula flora";5,66142293727841e-05;2,49049787701002e-05
"Kerivoula hardwickii";5,6692184918311e-05;2,95621831924814e-05
"Kerivoula africana";5,57620350606463e-05;8,12237856902305e-06
"Kerivoula lanosa";5,52818722741989e-05;2,25874212476004e-05
"Kerivoula smithii";5,49062331657986e-05;4,94607342762784e-06
"Kerivoula minuta";8,88763496623328e-05;0,000109553472373
"Kerivoula muscina";5,52623118079489e-05;4,96900794156658e-06
"Kerivoula myrella";5,52818722741989e-05;4,51748424952008e-05
"Kerivoula papillosa";5,4163029936823e-05;1,51888918491833e-06
"Kerivoula pellucida";6,10832155356111e-05;4,8703618151798e-05
"Kerivoula phalaena";6,64723265653563e-05;9,51732920768172e-05
"Kerivoula picta";5,65120960675634e-05;1,53148135156812e-05
"Kerivoula whiteheadi";6,74967091590063e-05;5,2263179806494e-05
"Kerivoula intermedia";6,18205191952664e-05;1,56633893162039e-05
"Phoniscus papuensis";5,75107118146635e-05;4,66943025719439e-05
"Phoniscus jagorii";5,62379854022678e-05;1,56483144749156e-05
"Phoniscus atrox";5,68798041843432e-05;9,07848844446705e-06
"Phoniscus aerosa";5,74020661944305e-05;2,82031336242683e-05
"Mormoops blainvillei";5,55088305545409e-05;8,93354976283723e-06
"Mormoops megalophylla";5,66164936538571e-05;1,38591273149807e-05
"Mormoops magna";5,61835969228482e-05;2,30535024060386e-05
"Pteronotus davyi";5,49781201564173e-05;8,05661781480566e-06
"Pteronotus gymnonotus";5,59810370811554e-05;5,01042962871834e-05
"Pteronotus quadridens";5,59924713345202e-05;9,93801588313317e-06
"Pteronotus macleayii";5,64069146900996e-05;1,37238185846957e-05
"Pteronotus parnellii";5,7446503785438e-05;9,67556154584455e-06
"Pteronotus pristinus";5,55644778024832e-05;1,46793874918395e-05
"Pteronotus personatus";5,4860085000116e-05;2,405021331705e-06
"Noctilio leporinus";5,66035802412035e-05;1,57615909590562e-05
"Noctilio albiventris";5,55079569035245e-05;4,80719260416486e-06
"Amorphochilus schnablii";6,46303468583459e-05;2,92496822794353e-05
"Furipterus horrens";6,58719423645548e-05;9,46996201844625e-05
"Thyroptera discifera";6,44038667029643e-05;4,80417715511561e-05
"Thyroptera lavali";6,53697027692163e-05;3,14267675764842e-05
"Thyroptera tricolor";5,86265250566648e-05;1,38055481341888e-05
"Chilonatalus micropus";6,98769226236564e-05;1,42605402963093e-05
"Chilonatalus tumidifrons";6,25238267548492e-05;1,65998494404917e-05
"Natalus jamaicensis";5,51116434102695e-05;1,65416125887582e-06
"Natalus major";5,51116434102695e-05;3,30832251775164e-06
"Natalus primus";5,51116434102695e-05;6,61664503550328e-06
"Natalus tumidirostris";5,43534966331121e-05;2,3689123322355e-05
"Natalus stramineus";5,60086433295859e-05;1,46417382598717e-05
"Nyctiellus lepidus";5,81132618258847e-05;3,06296270313623e-05
"Manis crassicaudata";0,000142720311936608;0,000101045355385886
"Manis pentadactyla";0,000157158374543284;0,000247682126148186
"Manis culionensis";0,000130532797128651;0,000250243727035022
"Manis javanica";0,000113670050451646;6,55128405818344e-05
"Manis temminckii";0,000137219559561046;0,000104049977320188
"Manis gigantea";0,000637612736428933;0,00100777441079529
"Manis tetradactyla";0,000125041549481864;0,000332691117407015
"Manis tricuspis";0,000110900464335453;0,000207351822092957
"Acinonyx jubatus";0,000444350258483989;0,000859801653596164
"Caracal caracal";0,000290805786516012;0,000702075938917983
"Catopuma badia";0,000105298059254302;1,53017711614437e-06
"Catopuma temminckii";0,000257074765312785;0,000618685392673074
"Felis catus";0,000130737682630432;0,000221202650213879
"Felis silvestris";0,000134427806404988;0,000235344779284578
"Felis nigripes";8,50365918737891e-05;2,83412831733691e-05
"Felis margarita";0,000124734387086936;0,000197839051429357
"Felis chaus";0,000157977227045697;0,000370739284742333
"Felis bieti";0,000109182909127447;5,77511993782607e-05
"Felis manul";0,000112434806828391;9,68336397910514e-05
"Leopardus guigna";0,000109800807259748;4,05305429202385e-06
"Leopardus tigrinus";0,000121703718614012;2,80941671952823e-05
"Leopardus pardalis";0,000198952070085806;0,00063041346274021
"Leopardus wiedii";0,000112044070380095;4,73035751624116e-05
"Leopardus geoffroyi";0,000109800807259748;4,05305429202385e-06
"Leopardus colocolo";0,000109800807259748;8,10610858404769e-06
"Leopardus braccatus";0,000109800807259748;1,62122171680954e-05
"Leopardus pajeros";0,000109800807259748;3,24244343361908e-05
"Leopardus jacobitus";0,000148810223341518;6,64463721107248e-05
"Leptailurus serval";0,000174489195335519;7,80743896579946e-05
"Lynx pardinus";0,000159485465523129;0,000342427461644139
"Lynx rufus";0,000191304697975331;0,000381126124116511
"Lynx lynx";0,000408969379886302;0,000485647229837687
"Lynx canadensis";0,000165800726674116;0,00068163217289131
"Pardofelis marmorata";0,000143183939417346;0,000205572821662361
"Prionailurus bengalensis";0,00013597516662617;0,000371234732421904
"Prionailurus iriomotensis";0,000126391835515083;0,000102799247246252
"Prionailurus planiceps";0,000152136279940077;0,000362746562547529
"Prionailurus rubiginosus";0,000105716139865454;0,00012476185097174
"Prionailurus viverrinus";0,000169171866347484;0,000223681851540706
"Profelis aurata";0,000205486372858708;0,000650354422402888
"Puma yagouaroundi";0,00012681576925919;9,9642103471326e-05
"Puma concolor";0,0005235058018166;0,0011160439636088
"Neofelis nebulosa";0,00037304538955149;0,000902485528315662
"Panthera leo";0,000607510076061263;0,000268457040120347
"Panthera tigris";0,000646129609346893;0,000519009275564737
"Panthera onca";0,00045868275969354;8,81160843606642e-06
"Panthera pardus";0,00044395137867661;0,000353341113057625
"Uncia uncia";0,00044226646309924;0,000481601913905393
"Prionodon linsang";8,2056151588367e-05;1,3889562973107e-05
"Prionodon pardicolor";8,55117331071013e-05;0,000103033666079736
"Civettictis civetta";0,000174489195335519;7,80743896579946e-05
"Genetta tigrina";0,000124802513194546;9,63918658990942e-05
"Genetta abyssinica";9,1798455661747e-05;9,19816427003206e-06
"Genetta angolensis";9,1798455661747e-05;9,19816427003206e-06
"Genetta bourloni";0,000103099854853703;9,58280279850135e-05
"Genetta cristata";0,000106145292242653;0,000194181116973279
"Genetta genetta";0,00010772859929232;0,000117647086925586
"Genetta johnstoni";0,000124802513194546;9,63918658990942e-05
"Genetta pardina";0,000103099854853703;9,58280279850135e-05
"Genetta poensis";0,000103099854853703;0,000191656055970027
"Genetta thierryi";9,52984108675672e-05;0,000215278232860945
"Genetta victoriae";0,000101156747638765;1,17547227553194e-05
"Genetta servalina";0,000107748644675747;0,000120594037138966
"Genetta piscivora";9,44915724410093e-05;3,67718511511728e-05
"Genetta maculata";0,000124802513194546;0,000192783731798188
"Poiana richardsonii";7,30139034840178e-05;6,29551522831841e-06
"Poiana leightoni";7,30139034840178e-05;1,25910304566368e-05
"Viverra civettina";0,000258745418474033;0,00122529446107258
"Viverra zibetha";0,000139041221291057;2,28272972600167e-05
"Viverra tangalunga";0,000130831395509893;0,000199284206942652
"Viverra megaspila";0,000167646069101783;0,000193648721293587
"Viverricula indica";0,00012102531773508;0,000116613471143519
"Arctictis binturong";0,000175278223683764;0,000191044031371508
"Arctogalidia trivirgata";0,000121703718614012;2,80941671952823e-05
"Macrogalidia musschenbroekii";0,000113029505687817;2,64546324816745e-05
"Paguma larvata";0,00012173513328549;0,00023303004797763
"Paradoxurus zeylonensis";0,00011811518588646;8,67369778360827e-05
"Paradoxurus jerdoni";0,00011811518588646;8,67369778360827e-05
"Paradoxurus hermaphroditus";0,000122188203552578;0,000102789815826253
"Chrotogale owstoni";0,000112040760126233;9,46071503248231e-05
"Cynogale bennettii";0,000122930617221763;0,000111376630931642
"Diplogale hosei";0,000158543604882663;0,000218972981489499
"Hemigalus derbyanus";0,000146875295480065;0,000366371396273582
"Cryptoprocta ferox";0,000139041221291057;4,56545945200333e-05
"Eupleres goudotii";0,000101157080180291;2,35094455106388e-05
"Fossa fossana";8,31614233920439e-05;6,68111197431163e-06
"Galidia elegans";7,73665888899014e-05;2,77006465172852e-05
"Galidictis grandidieri";9,52810001340313e-05;0,000107639116430473
"Galidictis fasciata";8,67379380332454e-05;2,5868718045072e-05
